condition,gold,idx,mean_logprob,num_answer_tokens,sum_logprob,task
patch_matched_layer_random_02,Vincent,714655_1993.txt_ceo_lastname_185,-0.40711551904678345,2,-0.8142310380935669,ceo_lastname
patch_matched_layer_random_03,Vincent,714655_1993.txt_ceo_lastname_185,-0.5851355791091919,2,-1.1702711582183838,ceo_lastname
patch_matched_layer_random_04,Vincent,714655_1993.txt_ceo_lastname_185,-0.566123902797699,2,-1.132247805595398,ceo_lastname
patch_matched_layer_random_05,Vincent,714655_1993.txt_ceo_lastname_185,-0.0392313189804554,2,-0.0784626379609108,ceo_lastname
patch_matched_layer_random_06,Vincent,714655_1993.txt_ceo_lastname_185,-3.45603346824646,2,-6.91206693649292,ceo_lastname
patch_matched_layer_random_07,Vincent,714655_1993.txt_ceo_lastname_185,-0.21829068660736084,2,-0.4365813732147217,ceo_lastname
patch_matched_layer_random_08,Vincent,714655_1993.txt_ceo_lastname_185,-4.915006160736084,2,-9.830012321472168,ceo_lastname
patch_matched_layer_random_09,Vincent,714655_1993.txt_ceo_lastname_185,-0.2962961196899414,2,-0.5925922393798828,ceo_lastname
patch_matched_layer_random_10,Vincent,714655_1993.txt_ceo_lastname_185,-0.46663913130760193,2,-0.9332782626152039,ceo_lastname
patch_matched_layer_random_11,Vincent,714655_1993.txt_ceo_lastname_185,-1.994322419166565,2,-3.98864483833313,ceo_lastname
patch_matched_layer_random_12,Vincent,714655_1993.txt_ceo_lastname_185,-0.5498820543289185,2,-1.099764108657837,ceo_lastname
patch_matched_layer_random_13,Vincent,714655_1993.txt_ceo_lastname_185,-0.27178874611854553,2,-0.5435774922370911,ceo_lastname
patch_matched_layer_random_14,Vincent,714655_1993.txt_ceo_lastname_185,-0.6107124090194702,2,-1.2214248180389404,ceo_lastname
patch_matched_layer_random_15,Vincent,714655_1993.txt_ceo_lastname_185,-2.078996419906616,2,-4.157992839813232,ceo_lastname
patch_matched_layer_random_16,Vincent,714655_1993.txt_ceo_lastname_185,-0.11889025568962097,2,-0.23778051137924194,ceo_lastname
patch_matched_layer_random_17,Vincent,714655_1993.txt_ceo_lastname_185,-0.7760681509971619,2,-1.5521363019943237,ceo_lastname
patch_matched_layer_random_18,Vincent,714655_1993.txt_ceo_lastname_185,-0.2096659243106842,2,-0.4193318486213684,ceo_lastname
patch_matched_layer_random_19,Vincent,714655_1993.txt_ceo_lastname_185,-0.09762071073055267,2,-0.19524142146110535,ceo_lastname
clean,Berglund,18497_1993.txt_ceo_lastname_35,-0.03767867758870125,3,-0.11303602904081345,ceo_lastname
qr_ablate,Berglund,18497_1993.txt_ceo_lastname_35,-1.3978041410446167,3,-4.1934123039245605,ceo_lastname
patch_qr,Berglund,18497_1993.txt_ceo_lastname_35,-0.8890385031700134,3,-2.6671154499053955,ceo_lastname
patch_bottom,Berglund,18497_1993.txt_ceo_lastname_35,-1.2398097515106201,3,-3.7194290161132812,ceo_lastname
patch_same_layer,Berglund,18497_1993.txt_ceo_lastname_35,-0.8575412034988403,3,-2.5726234912872314,ceo_lastname
patch_random_00,Berglund,18497_1993.txt_ceo_lastname_35,-1.0442109107971191,3,-3.1326327323913574,ceo_lastname
patch_random_01,Berglund,18497_1993.txt_ceo_lastname_35,-1.1952964067459106,3,-3.5858891010284424,ceo_lastname
patch_random_02,Berglund,18497_1993.txt_ceo_lastname_35,-1.4072164297103882,3,-4.221649169921875,ceo_lastname
patch_random_03,Berglund,18497_1993.txt_ceo_lastname_35,-1.258725643157959,3,-3.776176691055298,ceo_lastname
patch_random_04,Berglund,18497_1993.txt_ceo_lastname_35,-1.1344971656799316,3,-3.403491258621216,ceo_lastname
patch_random_05,Berglund,18497_1993.txt_ceo_lastname_35,-1.6927781105041504,3,-5.078334331512451,ceo_lastname
patch_random_06,Berglund,18497_1993.txt_ceo_lastname_35,-1.373119831085205,3,-4.119359493255615,ceo_lastname
patch_random_07,Berglund,18497_1993.txt_ceo_lastname_35,-1.5994856357574463,3,-4.79845666885376,ceo_lastname
patch_random_08,Berglund,18497_1993.txt_ceo_lastname_35,-1.5212507247924805,3,-4.563752174377441,ceo_lastname
patch_random_09,Berglund,18497_1993.txt_ceo_lastname_35,-1.4136238098144531,3,-4.240871429443359,ceo_lastname
patch_random_10,Berglund,18497_1993.txt_ceo_lastname_35,-1.313197135925293,3,-3.939591407775879,ceo_lastname
patch_random_11,Berglund,18497_1993.txt_ceo_lastname_35,-0.7968930006027222,3,-2.390678882598877,ceo_lastname
patch_random_12,Berglund,18497_1993.txt_ceo_lastname_35,-1.138359546661377,3,-3.4150784015655518,ceo_lastname
patch_random_13,Berglund,18497_1993.txt_ceo_lastname_35,-1.3846515417099,3,-4.15395450592041,ceo_lastname
patch_random_14,Berglund,18497_1993.txt_ceo_lastname_35,-1.3957346677780151,3,-4.187203884124756,ceo_lastname
patch_random_15,Berglund,18497_1993.txt_ceo_lastname_35,-1.7878131866455078,3,-5.363439559936523,ceo_lastname
patch_random_16,Berglund,18497_1993.txt_ceo_lastname_35,-1.186344861984253,3,-3.559034585952759,ceo_lastname
patch_random_17,Berglund,18497_1993.txt_ceo_lastname_35,-1.3783659934997559,3,-4.135097980499268,ceo_lastname
patch_random_18,Berglund,18497_1993.txt_ceo_lastname_35,-1.1212117671966553,3,-3.363635301589966,ceo_lastname
patch_random_19,Berglund,18497_1993.txt_ceo_lastname_35,-1.2716569900512695,3,-3.8149707317352295,ceo_lastname
patch_matched_layer_random_00,Berglund,18497_1993.txt_ceo_lastname_35,-1.1069257259368896,3,-3.32077693939209,ceo_lastname
patch_matched_layer_random_01,Berglund,18497_1993.txt_ceo_lastname_35,-0.7497959136962891,3,-2.249387741088867,ceo_lastname
patch_matched_layer_random_02,Berglund,18497_1993.txt_ceo_lastname_35,-0.885643720626831,3,-2.656931161880493,ceo_lastname
patch_matched_layer_random_03,Berglund,18497_1993.txt_ceo_lastname_35,-1.0772264003753662,3,-3.2316792011260986,ceo_lastname
patch_matched_layer_random_04,Berglund,18497_1993.txt_ceo_lastname_35,-1.0395348072052002,3,-3.1186041831970215,ceo_lastname
patch_matched_layer_random_05,Berglund,18497_1993.txt_ceo_lastname_35,-1.5872535705566406,3,-4.761760711669922,ceo_lastname
patch_matched_layer_random_06,Berglund,18497_1993.txt_ceo_lastname_35,-1.036665678024292,3,-3.109996795654297,ceo_lastname
patch_matched_layer_random_07,Berglund,18497_1993.txt_ceo_lastname_35,-1.612947940826416,3,-4.838843822479248,ceo_lastname
patch_matched_layer_random_08,Berglund,18497_1993.txt_ceo_lastname_35,-1.1144473552703857,3,-3.3433420658111572,ceo_lastname
patch_matched_layer_random_09,Berglund,18497_1993.txt_ceo_lastname_35,-0.6359163522720337,3,-1.9077489376068115,ceo_lastname
patch_matched_layer_random_10,Berglund,18497_1993.txt_ceo_lastname_35,-1.181143045425415,3,-3.543429136276245,ceo_lastname
patch_matched_layer_random_11,Berglund,18497_1993.txt_ceo_lastname_35,-1.392357349395752,3,-4.177072048187256,ceo_lastname
patch_matched_layer_random_12,Berglund,18497_1993.txt_ceo_lastname_35,-1.206803560256958,3,-3.620410442352295,ceo_lastname
patch_matched_layer_random_13,Berglund,18497_1993.txt_ceo_lastname_35,-1.397784948348999,3,-4.193354606628418,ceo_lastname
patch_matched_layer_random_14,Berglund,18497_1993.txt_ceo_lastname_35,-1.2513420581817627,3,-3.754025936126709,ceo_lastname
patch_matched_layer_random_15,Berglund,18497_1993.txt_ceo_lastname_35,-0.2885884940624237,3,-0.8657654523849487,ceo_lastname
patch_matched_layer_random_16,Berglund,18497_1993.txt_ceo_lastname_35,-1.0166908502578735,3,-3.050072431564331,ceo_lastname
