clean_sum_logprob,condition,condition_damage,condition_sum_logprob,fraction_of_full_ablation_damage,full_ablation_damage,full_ablation_sum_logprob,gold,idx,span_end,span_len,span_start,task
-10.838397026062012,edge_bottom_gold,-0.007694244384765625,-10.830702781677246,0.41900804985717993,-0.018362998962402344,-10.82003402709961,76200,732714_1993.txt_employees_count_total_169,2531,22,2509,employees_count_total
-5.043367385864258,edge_gold,0.09136152267456055,-5.134728908538818,0.02039411513879247,4.479798316955566,-9.523165702819824,1741,71180_1993.txt_employees_count_total_214,1647,18,1629,employees_count_total
-5.043367385864258,edge_distractor,0.01548624038696289,-5.058853626251221,0.0034569057112122875,4.479798316955566,-9.523165702819824,1741,71180_1993.txt_employees_count_total_214,937,18,919,employees_count_total
-5.043367385864258,edge_random,-3.24249267578125e-05,-5.0433349609375,-7.238032711224422e-06,4.479798316955566,-9.523165702819824,1741,71180_1993.txt_employees_count_total_214,4290,18,4272,employees_count_total
-5.043367385864258,edge_nonqr_gold,-0.029909610748291016,-5.013457775115967,-0.006676552967816939,4.479798316955566,-9.523165702819824,1741,71180_1993.txt_employees_count_total_214,1647,18,1629,employees_count_total
-5.043367385864258,edge_bottom_gold,-0.03079509735107422,-5.012572288513184,-0.006874215125827876,4.479798316955566,-9.523165702819824,1741,71180_1993.txt_employees_count_total_214,1647,18,1629,employees_count_total
-7.575310230255127,edge_gold,0.9177861213684082,-8.493096351623535,1.2592828369336297,0.7288165092468262,-8.304126739501953,5300,34501_1993.txt_employees_count_total_219,5225,20,5205,employees_count_total
-7.575310230255127,edge_distractor,-0.00017023086547851562,-7.575139999389648,-0.0002335716374680311,0.7288165092468262,-8.304126739501953,5300,34501_1993.txt_employees_count_total_219,985,20,965,employees_count_total
-7.575310230255127,edge_random,4.291534423828125e-06,-7.575314521789551,5.888360608437759e-06,0.7288165092468262,-8.304126739501953,5300,34501_1993.txt_employees_count_total_219,4792,20,4772,employees_count_total
-7.575310230255127,edge_nonqr_gold,0.0462183952331543,-7.621528625488281,0.06341568096600518,0.7288165092468262,-8.304126739501953,5300,34501_1993.txt_employees_count_total_219,5225,20,5205,employees_count_total
-7.575310230255127,edge_bottom_gold,0.015625953674316406,-7.590936183929443,0.021440175237611707,0.7288165092468262,-8.304126739501953,5300,34501_1993.txt_employees_count_total_219,5225,20,5205,employees_count_total
-6.779547691345215,edge_gold,0.9196958541870117,-7.699243545532227,0.3942190638691696,2.332956314086914,-9.112504005432129,4200,277821_1993.txt_employees_count_total_156,2771,19,2752,employees_count_total
-6.779547691345215,edge_distractor,-0.00013065338134765625,-6.779417037963867,-5.600335529591437e-05,2.332956314086914,-9.112504005432129,4200,277821_1993.txt_employees_count_total_156,2039,19,2020,employees_count_total
-6.779547691345215,edge_random,0.015472412109375,-6.79502010345459,0.006632105374605218,2.332956314086914,-9.112504005432129,4200,277821_1993.txt_employees_count_total_156,1525,19,1506,employees_count_total
-6.779547691345215,edge_nonqr_gold,0.1717052459716797,-6.9512529373168945,0.07359985480005984,2.332956314086914,-9.112504005432129,4200,277821_1993.txt_employees_count_total_156,2771,19,2752,employees_count_total
-6.779547691345215,edge_bottom_gold,0.015295028686523438,-6.794842720031738,0.006556071622159669,2.332956314086914,-9.112504005432129,4200,277821_1993.txt_employees_count_total_156,2771,19,2752,employees_count_total
-5.094463348388672,edge_gold,1.0134897232055664,-6.107953071594238,0.22054673840295108,4.595351219177246,-9.689814567565918,2260,55387_1993.txt_employees_count_total_10,3826,35,3791,employees_count_total
-5.094463348388672,edge_distractor,-0.015543937683105469,-5.078919410705566,-0.003382535293110515,4.595351219177246,-9.689814567565918,2260,55387_1993.txt_employees_count_total_10,880,35,845,employees_count_total
-5.094463348388672,edge_random,2.956390380859375e-05,-5.0944929122924805,6.433437271392476e-06,4.595351219177246,-9.689814567565918,2260,55387_1993.txt_employees_count_total_10,3707,35,3672,employees_count_total
-5.094463348388672,edge_nonqr_gold,-0.013617515563964844,-5.080845832824707,-0.0029633242192971987,4.595351219177246,-9.689814567565918,2260,55387_1993.txt_employees_count_total_10,3826,35,3791,employees_count_total
-5.094463348388672,edge_bottom_gold,-0.0464935302734375,-5.047969818115234,-0.010117513995320192,4.595351219177246,-9.689814567565918,2260,55387_1993.txt_employees_count_total_10,3826,35,3791,employees_count_total
-1.3110733032226562,edge_gold,-0.10124945640563965,-1.2098238468170166,-0.09352303781456069,1.0826151371002197,-2.393688440322876,0,821480_1993.txt_employees_count_total_238,3674,25,3649,employees_count_total
-1.3110733032226562,edge_random,0.0071315765380859375,-1.3182048797607422,0.00658736082075098,1.0826151371002197,-2.393688440322876,0,821480_1993.txt_employees_count_total_238,6279,25,6254,employees_count_total
-1.3110733032226562,edge_nonqr_gold,-0.04784500598907471,-1.2632282972335815,-0.04419391928809287,1.0826151371002197,-2.393688440322876,0,821480_1993.txt_employees_count_total_238,3674,25,3649,employees_count_total
-1.3110733032226562,edge_bottom_gold,-0.0004215240478515625,-1.3106517791748047,-0.0003893572456234198,1.0826151371002197,-2.393688440322876,0,821480_1993.txt_employees_count_total_238,3674,25,3649,employees_count_total
-0.004566716495901346,edge_gold,0.00028226710855960846,-0.004848983604460955,3.293739568249028e-05,8.569806528743356,-8.574373245239258,257,18497_1993.txt_employees_count_total_34,3635,17,3618,employees_count_total
-0.004566716495901346,edge_distractor,7.985904812812805e-05,-0.004646575544029474,9.318652394342709e-06,8.569806528743356,-8.574373245239258,257,18497_1993.txt_employees_count_total_34,827,17,810,employees_count_total
-0.004566716495901346,edge_random,2.0647887140512466e-05,-0.004587364383041859,2.4093761126647272e-06,8.569806528743356,-8.574373245239258,257,18497_1993.txt_employees_count_total_34,1109,17,1092,employees_count_total
-0.004566716495901346,edge_nonqr_gold,4.995707422494888e-05,-0.004616673570126295,5.829428477456468e-06,8.569806528743356,-8.574373245239258,257,18497_1993.txt_employees_count_total_34,3635,17,3618,employees_count_total
-0.004566716495901346,edge_bottom_gold,6.372155621647835e-05,-0.0046304380521178246,7.435588656844769e-06,8.569806528743356,-8.574373245239258,257,18497_1993.txt_employees_count_total_34,3635,17,3618,employees_count_total
-10.821928024291992,edge_gold,0.12129592895507812,-10.94322395324707,-0.09943903897799547,-1.219801902770996,-9.602126121520996,35000,104669_1993.txt_employees_count_total_83,2943,25,2918,employees_count_total
-10.821928024291992,edge_distractor,-0.016117095947265625,-10.805810928344727,0.013212879821430665,-1.219801902770996,-9.602126121520996,35000,104669_1993.txt_employees_count_total_83,362,25,337,employees_count_total
-10.821928024291992,edge_random,-0.015166282653808594,-10.806761741638184,0.012433398094687093,-1.219801902770996,-9.602126121520996,35000,104669_1993.txt_employees_count_total_83,5032,25,5007,employees_count_total
-10.821928024291992,edge_nonqr_gold,-0.07419204711914062,-10.747735977172852,0.06082302950224971,-1.219801902770996,-9.602126121520996,35000,104669_1993.txt_employees_count_total_83,2943,25,2918,employees_count_total
-10.821928024291992,edge_bottom_gold,0.015171051025390625,-10.837099075317383,-0.012437307230728936,-1.219801902770996,-9.602126121520996,35000,104669_1993.txt_employees_count_total_83,2943,25,2918,employees_count_total
-0.031931664794683456,edge_gold,0.017209112644195557,-0.04914077743887901,0.006786129337293515,2.5359246470034122,-2.5678563117980957,Nebraska,74783_1993.txt_headquarters_state_203,2194,30,2164,headquarters_state
