clean_margin,clean_pos_sum_logprob,component_type,condition,corrupted_margin,corrupted_pos_sum_logprob,heads,idx,layer,margin_denom,margin_recovery,pair_idx,patched_margin,patched_neg_sum_logprob,patched_pos_sum_logprob,position_count,position_group,task
16.523035526275635,-3.9404215812683105,control,random01_top2,-13.541337013244629,-21.22539520263672,"['0-9', '1-21']",276999_1993.txt_employees_count_total_162,,30.064372539520264,-0.00019024716731166986,4,-13.547056674957275,-7.682441234588623,-21.2294979095459,2,query,employees_count_total
16.523035526275635,-3.9404215812683105,control,random02_top2,-13.541337013244629,-21.22539520263672,"['10-3', '28-9']",276999_1993.txt_employees_count_total_162,,30.064372539520264,-0.0017102577989482845,4,-13.59275484085083,-7.696347713470459,-21.28910255432129,2,query,employees_count_total
16.523035526275635,-3.9404215812683105,control,random03_top2,-13.541337013244629,-21.22539520263672,"['7-30', '3-5']",276999_1993.txt_employees_count_total_162,,30.064372539520264,0.00012694775549500673,4,-13.537520408630371,-7.684115409851074,-21.221635818481445,2,query,employees_count_total
16.523035526275635,-3.9404215812683105,control,random04_top2,-13.541337013244629,-21.22539520263672,"['3-30', '18-24']",276999_1993.txt_employees_count_total_162,,30.064372539520264,-0.0001395727446721713,4,-13.545533180236816,-7.683257102966309,-21.228790283203125,2,query,employees_count_total
16.523035526275635,-3.9404215812683105,control,bottom_top4,-13.541337013244629,-21.22539520263672,"['1-12', '0-27', '0-25', '30-17']",276999_1993.txt_employees_count_total_162,,30.064372539520264,0.00025081856639155875,4,-13.533796310424805,-7.684061050415039,-21.217857360839844,2,query,employees_count_total
16.523035526275635,-3.9404215812683105,control,same_layer_top4,-13.541337013244629,-21.22539520263672,"['14-0', '13-19', '8-12', '8-9']",276999_1993.txt_employees_count_total_162,,30.064372539520264,-0.00026688529256802576,4,-13.549360752105713,-7.684081554412842,-21.233442306518555,2,query,employees_count_total
16.523035526275635,-3.9404215812683105,control,random00_top4,-13.541337013244629,-21.22539520263672,"['29-17', '24-29', '3-7', '19-10']",276999_1993.txt_employees_count_total_162,,30.064372539520264,0.00020634561456647142,4,-13.535133361816406,-7.682415008544922,-21.217548370361328,2,query,employees_count_total
16.523035526275635,-3.9404215812683105,control,random01_top4,-13.541337013244629,-21.22539520263672,"['19-10', '7-25', '23-13', '16-6']",276999_1993.txt_employees_count_total_162,,30.064372539520264,3.1594194021246046e-05,4,-13.540387153625488,-7.682435035705566,-21.222822189331055,2,query,employees_count_total
16.523035526275635,-3.9404215812683105,control,random02_top4,-13.541337013244629,-21.22539520263672,"['27-23', '7-22', '30-3', '18-22']",276999_1993.txt_employees_count_total_162,,30.064372539520264,9.430676588871938e-05,4,-13.538501739501953,-7.698856353759766,-21.23735809326172,2,query,employees_count_total
16.523035526275635,-3.9404215812683105,control,random03_top4,-13.541337013244629,-21.22539520263672,"['22-18', '12-19', '11-27', '30-26']",276999_1993.txt_employees_count_total_162,,30.064372539520264,6.142786819492266e-05,4,-13.539490222930908,-7.683261394500732,-21.22275161743164,2,query,employees_count_total
16.523035526275635,-3.9404215812683105,control,random04_top4,-13.541337013244629,-21.22539520263672,"['24-21', '16-17', '15-9', '11-18']",276999_1993.txt_employees_count_total_162,,30.064372539520264,-0.00038365058191763086,4,-13.552871227264404,-7.683252811431885,-21.23612403869629,2,query,employees_count_total
16.523035526275635,-3.9404215812683105,control,bottom_top16,-13.541337013244629,-21.22539520263672,"['1-12', '0-27', '0-25', '30-17', '0-26', '0-11', '0-8', '0-18', '0-24', '0-16', '0-10', '1-3', '0-7', '0-14', '0-9', '31-7']",276999_1993.txt_employees_count_total_162,,30.064372539520264,-0.00029232559739236243,4,-13.55012559890747,-7.682433605194092,-21.232559204101562,2,query,employees_count_total
16.523035526275635,-3.9404215812683105,control,same_layer_top16,-13.541337013244629,-21.22539520263672,"['14-0', '13-19', '8-12', '8-9', '14-30', '14-14', '10-0', '14-23', '13-14', '9-28', '13-7', '14-21', '13-9', '10-19', '17-25', '17-30']",276999_1993.txt_employees_count_total_162,,30.064372539520264,0.0008506958787768841,4,-13.515761375427246,-7.698819160461426,-21.214580535888672,2,query,employees_count_total
